 Ano; Código da Área; Área de Avaliação; Código da IES; Nome da IES; Sigla da IES; Organização Acadêmica; Categoria Administrativa; Código do Curso; Modalidade de Ensino; Código do Município; Município do Curso; Sigla da UF; Nº de Concluintes Inscritos; Nº de Concluintes Participantes; Nota Bruta - FG; Nota Padronizada - FG; Nota Bruta - CE; Nota Padronizada - CE; Conceito Enade (Contínuo); Concluintes participantes com nota no Enem; Proporção de concluintes participantes com nota no Enem; Nota Bruta - IDD; Nota Padronizada - IDD; Nota Bruta – Organização Didático-Pedagógica; Nota Padronizada - Organização Didático-Pedagógica; Nota Bruta – Infraestrutura e Instalações Físicas; Nota Padronizada - Infraestrutura e Instalações Físicas; Nota Bruta – Oportunidade de Ampliação da Formação; Nota Padronizada - Oportunidade de Ampliação da Formação; Nota Bruta - Mestres; Nota Padronizada - Mestres; Nota Bruta - Doutores; Nota Padronizada - Doutores; Nota Bruta – Regime de Trabalho; Nota Padronizada - Regime de Trabalho; CPC (Contínuo); CPC (Faixa);Observação
2019;5;MEDICINA VETERINÁRIA;450;Centro Universitário São Lucas Ji-Paraná;UniSL - Ji-Paraná;Centro Universitário;Privada com fins lucrativos;75368;Educação Presencial;1100122;Ji-Paraná;RO;42;36;37,738;1,902;51,525;2,0123;1,984;34;0,944;-0,56;1,796;4,896;2,268;4,638;2,559;4,348;2,378;1;5;0,733;3,444;0,933;4,458;2,609;3;
2019;5;MEDICINA VETERINÁRIA;453;CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS;CEULP;Centro Universitário;Privada sem fins lucrativos;1286065;Educação Presencial;1721000;Palmas;TO;57;56;40,407;2,351;49,492;1,6483;1,824;50;0,892;0,028;2,5;5,81;4,53;5,807;4,654;5,562;4,305;0,923;3,681;0,73;3,429;0,961;4,687;3,062;4;
2019;5;MEDICINA VETERINÁRIA;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;UNIAN - SP;Universidade;Privada com fins lucrativos;18451;Educação Presencial;3547809;Santo André;SP;24;21;36,276;1,655;48,828;1,5293;1,56;13;0,619;-1,006;1,26;4,76;1,932;4,111;1,614;3,233;0,607;0,896;3,226;0,482;1,982;0,862;3,879;1,824;2;
2019;5;MEDICINA VETERINÁRIA;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;UNIAN - SP;Universidade;Privada com fins lucrativos;44929;Educação Presencial;3548708;São Bernardo do Campo;SP;40;33;39,033;2,12;48,218;1,42;1,595;16;0,484;-0,719;1,604;4,716;1,824;4,319;1,987;3,849;1,585;0,96;4,314;0,56;2,433;0,92;4,35;2,171;3;
2019;5;MEDICINA VETERINÁRIA;466;UNIVERSIDADE ANHEMBI MORUMBI;UAM;Universidade;Privada com fins lucrativos;21351;Educação Presencial;3550308;São Paulo;SP;581;523;45,766;3,254;53,157;2,3047;2,542;358;0,684;-0,135;2,304;5,298;3,264;5,213;3,591;4,519;2,649;0,952;4,183;0,904;4,444;0,928;4,419;3,117;4;
2019;5;MEDICINA VETERINÁRIA;472;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;UNIGRANRIO;Universidade;Privada com fins lucrativos;9733;Educação Presencial;3301702;Duque de Caxias;RJ;107;99;41,646;2,56;49,249;1,6047;1,843;73;0,737;-0,941;1,338;5,626;4,075;5,615;4,31;5,089;3,554;0,952;4,183;0,666;3,055;1;5;2,594;3;
2019;5;MEDICINA VETERINÁRIA;480;CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS;UNIFESO;Centro Universitário;Privada sem fins lucrativos;21548;Educação Presencial;3305802;Teresópolis;RJ;47;47;43,329;2,844;50,563;1,8401;2,091;43;0,914;0,014;2,483;5,236;3,11;5,228;3,617;4,861;3,192;0,965;4,408;0,482;1,982;0,931;4,439;2,742;3;
2019;5;MEDICINA VETERINÁRIA;481;Universidade Universus Veritas Guarulhos;Univeritas UNG;Universidade;Privada sem fins lucrativos;18571;Educação Presencial;3518800;Guarulhos;SP;182;164;37,435;1,851;51,873;2,0746;2,018;22;0,134;;;4,47;1,214;3,856;1,157;3,413;0,893;0,971;4,51;0,485;1,999;0,771;3,142;2,155;3;
2019;5;MEDICINA VETERINÁRIA;490;CENTRO DE ENSINO SUPERIOR DE VALENÇA;CESVA;Faculdade;Privada sem fins lucrativos;10006;Educação Presencial;3306107;Valença;RJ;58;57;34,322;1,326;56,126;2,8364;2,459;51;0,894;0,316;2,845;5,697;4,252;5,72;4,499;5,501;4,209;1;5;0,766;3,638;1;5;3,432;4;
2019;5;MEDICINA VETERINÁRIA;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;1216475;Educação Presencial;4218707;Tubarão;SC;35;33;36,472;1,688;53,612;2,3861;2,211;21;0,636;-0,313;2,091;4,996;2,517;4,808;2,864;4,417;2,487;0,967;4,447;0,806;3,87;0,903;4,213;2,798;3;
2019;5;MEDICINA VETERINÁRIA;495;FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA;FESB;Faculdade;Pública Municipal;20682;Educação Presencial;3507605;Bragança Paulista;SP;57;44;34,563;1,367;46,02;1,0264;1,111;38;0,863;-0,552;1,804;5,088;2,745;5,128;3,437;4,173;2,1;0,875;2,857;0,25;0,624;0,416;0,26;1,611;2;
2019;5;MEDICINA VETERINÁRIA;496;UNIVERSIDADE DE FRANCA;UNIFRAN;Universidade;Privada com fins lucrativos;19119;Educação Presencial;3516200;Franca;SP;56;53;36,615;1,712;51,613;2,0281;1,949;46;0,867;-0,124;2,318;4,719;1,832;4,556;2,412;3,898;1,664;1;5;0,76;3,599;1;5;2,791;3;
2019;5;MEDICINA VETERINÁRIA;502;CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU;CSJT;Centro Universitário;Privada com fins lucrativos;19481;Educação Presencial;3548500;Santos;SP;91;84;43,052;2,797;52,325;2,1556;2,316;60;0,714;0,097;2,582;5,099;2,773;4,955;3,127;4,616;2,803;1;5;0,837;4,054;0,945;4,56;3,126;4;
2019;5;MEDICINA VETERINÁRIA;514;CENTRO UNIVERSITÁRIO DE BARRA MANSA;UBM;Centro Universitário;Privada sem fins lucrativos;19050;Educação Presencial;3300407;Barra Mansa;RJ;20;20;35,415;1,51;49,909;1,723;1,669;14;0,699;-1,484;0,688;4,181;0,5;4,168;1,717;3,488;1,012;0,857;2,551;0,333;1,111;0,523;1,13;1,166;2;
2019;5;MEDICINA VETERINÁRIA;515;CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI;UNIAN-RJ;Centro Universitário;Privada com fins lucrativos;10423;Educação Presencial;3301900;Itaboraí;RJ;50;44;35,29;1,489;45,65;0,96;1,092;27;0,613;-1,851;0,248;4,505;1,302;4,367;2,074;3,326;0,755;0,925;3,73;0,666;3,055;0,888;4,097;1,571;2;
2019;5;MEDICINA VETERINÁRIA;532;UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;UNIJUI;Universidade;Privada sem fins lucrativos;111008;Educação Presencial;4310207;Ijuí;RS;87;87;31,939;0,925;50,867;1,8946;1,652;70;0,804;-0,33;2,071;5,42;3,565;5,42;3,96;5,203;3,734;1;5;0,632;2,857;0,857;3,839;2,705;3;
2019;5;MEDICINA VETERINÁRIA;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;118697;Educação Presencial;1200401;Rio Branco;AC;31;30;42,683;2,735;54,409;2,529;2,58;27;0,9;-0,344;2,055;4,96;2,426;4,376;2,09;4,324;2,339;0,941;3,991;0,794;3,799;1;5;2,824;3;
2019;5;MEDICINA VETERINÁRIA;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pública Estadual;11874;Educação Presencial;2111300;São Luís;MA;77;74;49,372;3,862;52,683;2,2198;2,63;68;0,918;-0,609;1,736;4,25;0,672;3,998;1,411;3,957;1,757;0,907;3,412;0,87;4,243;0,981;4,849;2,555;3;
2019;5;MEDICINA VETERINÁRIA;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;53202;Educação Presencial;1502400;Castanhal;PA;27;25;49,888;3,948;59,004;3,3519;3,501;20;0,8;0,312;2,84;4,748;1,904;3,917;1,266;4,365;2,405;1;5;0,833;4,027;1;5;3,314;4;
2019;5;MEDICINA VETERINÁRIA;571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;12583;Educação Presencial;4106902;Curitiba;PR;75;73;56,127;5;67,649;4,9003;4,925;70;0,958;0,501;3,067;4,799;2,028;4,206;1,785;4,688;2,918;1;5;0,941;4,656;1;5;3,821;4;
2019;5;MEDICINA VETERINÁRIA;571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;12590;Educação Presencial;4117909;Palotina;PR;62;58;47,486;3,544;54,884;2,614;2,846;52;0,896;-0,305;2,101;4,99;2,502;4,885;3,003;4,689;2,919;0,975;4,571;0,925;4,562;1;5;3,118;4;
2019;5;MEDICINA VETERINÁRIA;572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;12704;Educação Presencial;3303302;Niterói;RJ;109;107;50,312;4,02;62,357;3,9524;3,969;97;0,906;-0,134;2,306;4,672;1,715;4,162;1,706;4,544;2,689;0,98;4,661;0,94;4,654;1;5;3,305;4;
2019;5;MEDICINA VETERINÁRIA;573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;20039;Educação Presencial;3200201;Alegre;ES;55;49;47,714;3,582;59,01;3,353;3,41;48;0,979;0,116;2,606;4,902;2,283;3,675;0,834;3,985;1,802;1;5;0,822;3,962;1;5;3,196;4;
2019;5;MEDICINA VETERINÁRIA;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pública Federal;12909;Educação Presencial;3305554;Seropédica;RJ;145;144;47,823;3,601;58,577;3,2755;3,356;139;0,965;-0,136;2,303;4,709;1,806;3,805;1,066;4,522;2,655;0,99;4,828;0,905;4,445;1;5;3,136;4;
2019;5;MEDICINA VETERINÁRIA;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;12971;Educação Presencial;3106200;Belo Horizonte;MG;117;114;53,997;4,641;67,017;4,7872;4,75;107;0,938;0,087;2,571;5,049;2,648;4,869;2,973;4,904;3,26;1;5;0,979;4,88;1;5;3,761;4;
2019;5;MEDICINA VETERINÁRIA;576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;Universidade;Pública Federal;1268972;Educação Presencial;3136702;Juiz de Fora;MG;44;42;52,43;4,377;67,335;4,8442;4,727;41;0,976;0,612;3,199;5,169;2,945;4,759;2,776;4,42;2,493;1;5;0,977;4,867;1;5;3,967;5;
2019;5;MEDICINA VETERINÁRIA;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Pública Federal;102146;Educação Presencial;2709400;Viçosa;AL;26;26;44,011;2,958;50,276;1,7887;2,081;24;0,923;-0,311;2,094;5,354;3,403;4,857;2,952;4,682;2,907;1;5;0,833;4,027;1;5;2,978;4;
2019;5;MEDICINA VETERINÁRIA;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;13287;Educação Presencial;2927408;Salvador;BA;98;89;49,355;3,859;61,432;3,7869;3,804;67;0,752;0,382;2,924;5,332;3,349;4,966;3,147;5,107;3,582;0,932;3,834;0,805;3,867;1;5;3,525;4;
2019;5;MEDICINA VETERINÁRIA;579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;Universidade;Pública Federal;113709;Educação Presencial;2501104;Areia;PB;64;60;44,39;3,022;53,82;2,4233;2,573;59;0,983;-0,367;2,026;4,673;1,717;4,434;2,193;3,665;1,294;1;5;0,913;4,492;1;5;2,918;3;
2019;5;MEDICINA VETERINÁRIA;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Pública Federal;13719;Educação Presencial;4314902;Porto Alegre;RS;92;90;51,793;4,269;61,205;3,7462;3,877;77;0,855;-0,424;1,959;4,608;1,556;4,747;2,755;4,558;2,711;0,976;4,588;0,951;4,72;1;5;3,21;4;
2019;5;MEDICINA VETERINÁRIA;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;Universidade;Pública Federal;13857;Educação Presencial;4316907;Santa Maria;RS;91;87;47,683;3,577;63,782;4,2078;4,05;82;0,942;0,169;2,669;5,529;3,835;5,597;4,279;5,655;4,453;0,981;4,676;0,915;4,504;1;5;3,758;4;
2019;5;MEDICINA VETERINÁRIA;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pública Federal;14094;Educação Presencial;5208707;Goiânia;GO;114;105;50,609;4,07;57,231;3,0344;3,293;99;0,942;-0,241;2,177;4,504;1,3;4,582;2,459;4,556;2,708;0,99;4,841;0,898;4,405;1;5;3,108;4;
2019;5;MEDICINA VETERINÁRIA;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pública Federal;18364;Educação Presencial;5211909;Jataí;GO;66;64;47,081;3,476;58,609;3,2812;3,329;59;0,921;-0,285;2,125;4,482;1,245;3,949;1,324;3,65;1,27;0,933;3,857;0,866;4,222;1;5;2,898;3;
2019;5;MEDICINA VETERINÁRIA;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;1175716;Educação Presencial;4204806;Curitibanos;SC;49;48;43,127;2,809;58,381;3,2403;3,132;42;0,875;0,22;2,73;4,998;2,522;4,886;3,004;4,844;3,166;0,888;3,095;0,866;4,222;1;5;3,241;4;
2019;5;MEDICINA VETERINÁRIA;587;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;Universidade;Pública Federal;14507;Educação Presencial;2611606;Recife;PE;94;86;45,073;3,137;54,343;2,517;2,672;71;0,825;-0,34;2,059;4,776;1,973;4,574;2,445;4,785;3,071;0,973;4,54;0,955;4,739;1;5;3,028;4;
2019;5;MEDICINA VETERINÁRIA;587;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;Universidade;Pública Federal;91561;Educação Presencial;2606002;Garanhuns;PE;58;56;41,323;2,506;56,944;2,983;2,863;49;0,875;0,109;2,597;5,082;2,728;4,726;2,716;5,112;3,59;0,979;4,65;0,918;4,523;1;5;3,314;4;
2019;5;MEDICINA VETERINÁRIA;589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;Universidade;Pública Federal;14555;Educação Presencial;2408003;Mossoró;RN;44;41;46,868;3,44;56,109;2,8335;2,985;32;0,78;0,096;2,581;4,871;2,207;4,63;2,545;4,471;2,573;0,981;4,676;0,867;4,229;1;5;3,217;4;
2019;5;MEDICINA VETERINÁRIA;590;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;Universidade;Pública Federal;14559;Educação Presencial;1501402;Belém;PA;58;57;45,917;3,28;53,968;2,4499;2,657;49;0,859;-0,678;1,654;5,766;4,422;5,59;4,266;5,789;4,665;0,967;4,437;0,852;4,139;1;5;3,1;4;
2019;5;MEDICINA VETERINÁRIA;592;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;Universidade;Pública Federal;14582;Educação Presencial;3138203;Lavras;MG;101;97;51,412;4,205;61,561;3,81;3,908;93;0,958;-0,576;1,776;4,807;2,05;4,895;3,02;4,714;2,959;1;5;1;5;1;5;3,282;4;
2019;5;MEDICINA VETERINÁRIA;596;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;Universidade;Pública Federal;1270511;Educação Presencial;3170404;Unaí;MG;11;11;51,527;4,225;65,281;4,4763;4,413;6;0,545;3,923;5;4,957;2,419;3,434;0,401;4,53;2,666;1;5;0,906;4,457;1;5;4,319;4;
2019;5;MEDICINA VETERINÁRIA;621;CENTRO UNIVERSITÁRIO CESMAC;CESMAC;Centro Universitário;Privada sem fins lucrativos;43144;Educação Presencial;2704302;Maceió;AL;65;65;32,35;0,994;43,946;0,6548;0,739;51;0,784;-1,184;1,048;5,817;4,548;5,87;4,767;5,873;4,798;1;5;0,4;1,499;0,68;2,4;1,994;3;
2019;5;MEDICINA VETERINÁRIA;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pública Federal;14974;Educação Presencial;4304663;Capão do Leão;RS;105;100;46,738;3,418;56,938;2,9818;3,09;95;0,949;-0,199;2,228;4,867;2,198;4,275;1,908;4,227;2,185;0,973;4,548;0,964;4,795;1;5;3,148;4;
2019;5;MEDICINA VETERINÁRIA;661;FACULDADE PIO DÉCIMO;FPD;Faculdade;Privada com fins lucrativos;18741;Educação Presencial;2800308;Aracaju;SE;78;68;34,67;1,385;44,736;0,7964;0,943;52;0,764;-0,382;2,009;4,661;1,689;4,408;2,147;4,256;2,231;1;5;0,592;2,623;0,962;4,699;2,302;3;
2019;5;MEDICINA VETERINÁRIA;664;UNIVERSIDADE VILA VELHA;UVV;Universidade;Privada sem fins lucrativos;18201;Educação Presencial;3205200;Vila Velha;ES;83;80;42,261;2,664;64,332;4,3063;3,895;58;0,725;1,083;3,764;5,757;4,399;5,787;4,618;5,548;4,283;1;5;0,694;3,217;0,833;3,645;3,895;4;
2019;5;MEDICINA VETERINÁRIA;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;47714;Educação Presencial;1302603;Manaus;AM;108;99;26,447;0;40,289;0;0;68;0,686;-0,905;1,382;5,303;3,277;5,034;3,27;5,005;3,421;0,653;0;0,461;1,858;0,5;0,937;1,327;2;
2019;5;MEDICINA VETERINÁRIA;671;UNIVERSIDADE ANHANGUERA;UNIDERP;Universidade;Privada com fins lucrativos;15554;Educação Presencial;5002704;Campo Grande;MS;30;26;35,207;1,475;56,423;2,8896;2,536;21;0,807;0,38;2,921;5,135;2,861;4,699;2,668;4,274;2,261;0,884;3,021;0,538;2,307;0,846;3,75;2,788;3;
2019;5;MEDICINA VETERINÁRIA;673;CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS;UNIGRAN;Centro Universitário;Privada sem fins lucrativos;63965;Educação Presencial;5003702;Dourados;MS;19;17;39,988;2,281;55,223;2,6747;2,576;16;0,941;0,74;3,353;5,997;4,994;6;5;6;5;1;5;0,791;3,784;0,916;4,322;3,705;4;
2019;5;MEDICINA VETERINÁRIA;694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;Universidade;Pública Federal;15840;Educação Presencial;5002704;Campo Grande;MS;36;34;46,367;3,355;58,547;3,27;3,291;29;0,852;-0,106;2,339;5,143;2,88;5,141;3,462;4,622;2,813;0,973;4,542;0,906;4,455;0,96;4,675;3,296;4;
2019;5;MEDICINA VETERINÁRIA;699;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;Universidade;Pública Federal;150273;Educação Presencial;1100288;Rolim de Moura;RO;24;21;40,771;2,413;51,557;2,018;2,116;21;1;-0,372;2,02;4,381;0,995;3,301;0,163;3,366;0,819;1;5;0,937;4,635;1;5;2,679;3;
2019;5;MEDICINA VETERINÁRIA;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;1261569;Educação Presencial;3548906;São Carlos;SP;47;43;38,765;2,075;51,625;2,0303;2,041;32;0,744;-0,015;2,448;5,062;2,68;4,538;2,38;4,426;2,502;1;5;0,947;4,692;0,842;3,717;3,005;4;
2019;5;MEDICINA VETERINÁRIA;718;UNIVERSIDADE POTIGUAR;UNP;Universidade;Privada com fins lucrativos;1278875;Educação Presencial;2408102;Natal;RN;75;72;46,866;3,439;52,125;2,1198;2,449;64;0,888;0,046;2,521;4,908;2,299;4,933;3,089;4,304;2,308;1;5;0,692;3,205;0,846;3,75;2,894;3;
2019;5;MEDICINA VETERINÁRIA;757;Centro Universitário da Amazônia;Unama;Centro Universitário;Privada com fins lucrativos;105968;Educação Presencial;1506807;Santarém;PA;107;100;36,017;1,612;48,03;1,3863;1,442;94;0,939;-0,073;2,378;5,414;3,55;5,28;3,71;4,903;3,258;1;5;0,391;1,449;0,782;3,233;2,489;3;
2019;5;MEDICINA VETERINÁRIA;763;INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO;IUESO;Faculdade;Privada com fins lucrativos;20690;Educação Presencial;5208707;Goiânia;GO;54;54;40,733;2,406;52,588;2,2028;2,253;47;0,87;-0,179;2,252;5,151;2,9;4,889;3,009;3,426;0,914;0,818;1,883;0,363;1,287;0,772;3,153;2,2;3;
2019;5;MEDICINA VETERINÁRIA;780;UNIVERSIDADE DE CUIABÁ;UNIC/UNIME;Universidade;Privada com fins lucrativos;16834;Educação Presencial;5103403;Cuiabá;MT;35;33;37,175;1,807;58,857;3,3256;2,946;30;0,909;1,034;3,705;5,334;3,354;5,046;3,291;4,648;2,854;1;5;0,6;2,666;0,9;4,187;3,462;4;
2019;5;MEDICINA VETERINÁRIA;789;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;Universidade;Pública Federal;1186099;Educação Presencial;1400100;Boa Vista;RR;25;25;47,276;3,508;56,244;2,8575;3,02;22;0,88;0,499;3,064;4,991;2,505;4,34;2,025;4,555;2,706;0,8;1,571;0,55;2,374;1;5;2,882;3;
2019;5;MEDICINA VETERINÁRIA;826;CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO OESTE;UNIDESC;Centro Universitário;Privada com fins lucrativos;18099;Educação Presencial;5212501;Luziânia;GO;52;52;31,311;0,819;44,628;0,7771;0,787;23;0,442;-0,13;2,311;5,144;2,883;4,852;2,943;4,513;2,64;1;5;0,321;1,041;0,535;1,227;2,019;3;
2019;5;MEDICINA VETERINÁRIA;953;UNIVERSIDADE METROPOLITANA DE SANTOS;UNIMES;Universidade;Privada sem fins lucrativos;18615;Educação Presencial;3548500;Santos;SP;27;27;41,574;2,548;51,344;1,9799;2,122;14;0,518;0,616;3,204;4,644;1,646;3,936;1,3;3,847;1,582;1;5;0,59;2,613;0,863;3,892;2,833;3;
2019;5;MEDICINA VETERINÁRIA;1027;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;UENF;Universidade;Pública Estadual;17725;Educação Presencial;3301009;Campos dos Goytacazes;RJ;33;32;46,884;3,442;61,39;3,7793;3,695;27;0,843;0,322;2,853;4,661;1,689;4,332;2,011;4,552;2,702;1;5;1;5;1;5;3,532;4;
2019;5;MEDICINA VETERINÁRIA;1038;FACULDADES INTEGRADAS DE TRÊS LAGOAS;AEMS;Faculdade;Privada sem fins lucrativos;1282834;Educação Presencial;5008305;Três Lagoas;MS;16;15;37,14;1,801;45,166;0,8734;1,105;9;0,6;-0,491;1,877;5,752;4,388;5,618;4,315;5,593;4,355;0,791;1,428;0,458;1,84;1;5;2,29;3;
2019;5;MEDICINA VETERINÁRIA;1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Centro Universitário;Privada com fins lucrativos;52554;Educação Presencial;3526704;Leme;SP;85;75;31,168;0,795;45,99;1,021;0,964;50;0,666;-0,914;1,371;4,511;1,316;4,646;2,574;2,85;0;1;5;0,652;2,971;0,956;4,646;2,069;3;
2019;5;MEDICINA VETERINÁRIA;1046;UNIÃO DAS FACULDADES DOS GRANDES LAGOS;UNILAGO;Faculdade;Privada sem fins lucrativos;1280809;Educação Presencial;3549805;São José do Rio Preto;SP;31;30;41,673;2,565;48,833;1,5302;1,788;16;0,533;-0,155;2,28;5,801;4,509;5,689;4,444;5,586;4,343;0,923;3,681;0,538;2,307;1;5;2,822;3;
2019;5;MEDICINA VETERINÁRIA;1053;CENTRO UNIVERSIÁRIO UNIFTC DE FEIRA DE SANTANA;;Centro Universitário;Privada com fins lucrativos;112532;Educação Presencial;2910800;Feira de Santana;BA;18;18;38,894;2,096;60,161;3,5591;3,193;14;0,777;3,523;5;5,46;3,664;5,598;4,28;5,112;3,591;1;5;0,529;2,254;1;5;4,055;5;
2019;5;MEDICINA VETERINÁRIA;1078;CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO;;Centro Universitário;Privada com fins lucrativos;17934;Educação Presencial;4104303;Campo Mourão;PR;38;30;40,27;2,328;58,533;3,2676;3,032;28;0,933;1,282;4,003;5,763;4,414;5,821;4,68;5,705;4,532;0,949;4,142;0,2;0,333;0,6;1,75;3,178;4;
2019;5;MEDICINA VETERINÁRIA;1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;FIMCA;Faculdade;Privada sem fins lucrativos;73753;Educação Presencial;1100205;Porto Velho;RO;53;51;31,864;0,912;45,166;0,8734;0,883;34;0,666;0,457;3,015;4,961;2,431;4,33;2,007;3,293;0,702;0,74;0,555;0,259;0,679;1;5;2,05;3;
2019;5;MEDICINA VETERINÁRIA;1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;Universidade;Pública Estadual;18323;Educação Presencial;4109401;Guarapuava;PR;32;30;50,43;4,04;64,45;4,3273;4,255;27;0,9;1,786;4,606;5,17;2,946;4,874;2,983;4,727;2,98;1;5;0,824;3,979;1;5;4,255;5;
2019;5;MEDICINA VETERINÁRIA;1129;CENTRO UNIVERSITÁRIO DO NORTE PAULISTA;UNORP;Centro Universitário;Privada sem fins lucrativos;1139841;Educação Presencial;3549805;São José do Rio Preto;SP;40;31;38,177;1,976;49,658;1,6779;1,752;20;0,645;0,172;2,672;5,997;4,993;5,972;4,95;5,958;4,933;0,944;4,047;0,666;3,055;0,888;4,097;3,1;4;
2019;5;MEDICINA VETERINÁRIA;1157;ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS;ESFA;Faculdade;Privada sem fins lucrativos;1056198;Educação Presencial;3204609;Santa Teresa;ES;17;16;30,975;0,762;51,299;1,972;1,669;13;0,812;-0,878;1,415;5,636;4,099;5,361;3,854;5,302;3,892;0,75;0,714;0,208;0,381;0,541;1,276;1,633;2;
2019;5;MEDICINA VETERINÁRIA;1166;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA;IFPB;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;123237;Educação Presencial;2516201;Sousa;PB;25;25;43,02;2,791;45,764;0,9804;1,433;25;1;-2,782;0;4,88;2,23;4,238;1,842;4,453;2,544;1;5;0,75;3,541;1;5;1,89;2;
2019;5;MEDICINA VETERINÁRIA;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Centro Universitário;Privada com fins lucrativos;20522;Educação Presencial;4115200;Maringá;PR;52;50;45,77;3,255;54,369;2,5219;2,705;43;0,86;0,958;3,614;5,815;4,542;5,864;4,757;5,769;4,634;1;5;0,777;3,703;1;5;3,806;4;
2019;5;MEDICINA VETERINÁRIA;1230;CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL;UNIPINHAL;Centro Universitário;Privada sem fins lucrativos;19685;Educação Presencial;3515186;Espírito Santo do Pinhal;SP;49;44;32,336;0,992;47,156;1,2299;1,17;32;0,727;-0,778;1,534;4,934;2,364;4,743;2,747;3,511;1,048;0,869;2,763;0,304;0,942;0,521;1,114;1,544;2;
2019;5;MEDICINA VETERINÁRIA;1245;Faculdade de Castelo - Multivix Castelo;Multivix Castelo;Faculdade;Privada com fins lucrativos;19839;Educação Presencial;3201407;Castelo;ES;22;13;39,907;2,267;52,838;2,2475;2,252;12;0,923;0,232;2,744;5,519;3,811;5,555;4,203;5,26;3,826;0,9;3,285;0,6;2,666;1;5;3,024;4;
